customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,acquisition_channel,signup_source,onboarding_completed,first_30d_watch_hours,sessions_first_30d,profiles_created,downloads_used,kids_profile_created,recommendation_click_rate,geography,primary_device,plan_tier,user_segment,referral_source,referral_sent,referred_signup_count,is_active_as_of_2025_03_01
NFX002153,2023-01-29,,15.49,monthly,1,Partner Bundle,Web,1,32.8,27,3,0,1,0.27,Canada,Smart TV,Standard,Binge Watcher,None,0,0,1
NFX002154,2024-06-07,,15.49,monthly,1,Referral,Android App,1,15.2,6,3,1,1,0.43,Mexico,Android Phone,Standard,Family,Friend Invite,0,0,1
NFX002155,2024-09-10,,15.49,monthly,1,Organic Search,Android App,0,16.1,9,1,0,0,0.3,Germany,iPhone,Standard,Young Adult,None,0,0,1
NFX002156,2024-11-08,2024-11-09,22.99,monthly,1,Organic Search,Android App,1,16.8,8,2,0,0,0.28,UK,Web Browser,Premium,Value Seeker,None,0,0,0
NFX002157,2024-07-23,2024-12-16,15.49,monthly,1,Direct,Web,1,17.8,8,4,0,0,0.58,US,Android Phone,Standard,Young Adult,None,0,0,0
NFX002158,2023-03-07,2025-01-15,15.49,monthly,1,Email Re-engagement,Web,1,29.5,17,2,1,1,0.38,Canada,iPhone,Standard,Family,None,0,0,0
NFX002159,2024-12-05,2024-12-30,22.99,monthly,1,Organic Search,Web,1,10.6,6,2,1,1,0.47,Canada,iPhone,Premium,Value Seeker,None,0,0,0
NFX002160,2024-03-14,2024-07-21,22.99,monthly,1,Organic Search,Web,1,19.9,11,4,0,1,0.42,US,Android Phone,Premium,Family,None,0,0,0
NFX002161,2023-02-02,2024-11-01,9.99,monthly,1,Organic Search,Web,1,7.7,3,1,0,0,0.44,Mexico,Smart TV,Basic,Value Seeker,None,0,0,0
NFX002162,2023-06-17,2023-12-02,22.99,monthly,1,Partner Bundle,iOS App,1,21.5,10,4,0,0,0.05,India,Android Phone,Premium,Family,None,0,0,0
NFX002163,2023-02-18,2023-04-23,154.99,annual,1,App Store,Smart TV,0,16.7,12,2,0,1,0.13,US,Smart TV,Standard,Casual Viewer,None,0,0,0
NFX002164,2023-12-19,,15.49,monthly,1,TV Ad,Android App,1,8.0,3,2,0,0,0.28,US,Android Phone,Standard,Value Seeker,None,0,0,1
NFX002165,2024-07-30,2024-08-13,22.99,monthly,1,Partner Bundle,iOS App,1,37.4,25,3,1,0,0.43,Brazil,Android Phone,Premium,Binge Watcher,Friend Invite,0,0,0
NFX002166,2025-01-25,,15.49,monthly,1,Paid Search,iOS App,1,14.6,9,3,0,1,0.25,Brazil,Smart TV,Standard,Value Seeker,None,0,0,1
NFX002167,2025-02-16,,154.99,annual,1,Paid Social,Smart TV,1,24.0,13,2,1,1,0.37,US,Apple TV,Standard,Family,None,0,0,1
NFX002168,2024-09-14,,9.99,monthly,1,Paid Social,Smart TV,1,8.5,6,2,0,0,0.59,India,Smart TV,Basic,Family,None,0,0,1
NFX002169,2023-12-01,2024-08-04,22.99,monthly,1,Paid Search,Android App,1,7.3,3,3,1,0,0.32,India,Web Browser,Premium,Value Seeker,None,0,0,0
NFX002170,2024-03-17,,6.99,monthly,1,Organic Search,Web,0,14.3,8,2,0,0,0.39,India,iPhone,Mobile,Family,None,0,0,1
NFX002171,2024-06-22,,15.49,monthly,1,Direct,Web,1,32.0,13,3,0,0,0.47,US,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX002172,2025-02-07,,9.99,monthly,1,Paid Social,Web,0,13.4,9,1,0,0,0.17,US,Apple TV,Basic,Casual Viewer,None,0,0,1
NFX002173,2025-01-13,,9.99,monthly,0,Organic Search,iOS App,1,6.8,3,2,0,0,0.54,India,Web Browser,Basic,Family,None,1,1,1
NFX002174,2024-06-04,,9.99,monthly,1,Referral,Web,1,23.7,13,1,0,0,0.44,Mexico,iPhone,Basic,Binge Watcher,Friend Invite,0,0,1
NFX002175,2024-03-20,2024-06-23,15.49,monthly,1,Partner Bundle,Web,1,10.9,9,4,0,0,0.63,India,Smart TV,Standard,Casual Viewer,None,0,0,0
NFX002176,2023-04-25,2024-10-18,9.99,monthly,1,TV Ad,Web,1,11.9,5,2,1,0,0.37,UK,Android Phone,Basic,Value Seeker,None,0,0,0
NFX002177,2023-04-16,2023-10-17,9.99,monthly,1,App Store,Web,1,13.2,8,2,0,0,0.34,Germany,Smart TV,Basic,Value Seeker,None,0,0,0
NFX002178,2023-06-08,2024-04-02,15.49,monthly,1,App Store,Web,1,28.7,14,3,0,0,0.46,Mexico,iPad,Standard,Young Adult,None,0,0,0
NFX002179,2024-10-10,,9.99,monthly,1,Paid Social,Android App,1,22.4,13,1,0,1,0.34,US,Smart TV,Basic,Family,None,0,0,1
NFX002180,2024-08-27,2024-09-12,6.99,monthly,1,App Store,Web,1,14.8,7,1,0,0,0.57,Mexico,Roku,Mobile,Young Adult,None,0,0,0
NFX002181,2024-12-12,2025-02-19,15.49,monthly,1,Paid Search,iOS App,1,29.3,24,4,1,1,0.62,US,Smart TV,Standard,Family,None,1,1,0
NFX002182,2024-07-15,2024-08-16,15.49,monthly,0,Paid Search,iOS App,1,12.1,8,3,0,0,0.25,Canada,Android Phone,Standard,Value Seeker,None,0,0,0
NFX002183,2024-10-27,,15.49,monthly,1,Referral,Android App,1,13.3,9,1,1,0,0.29,India,Android Phone,Standard,Young Adult,Friend Invite,0,0,1
NFX002184,2024-01-16,,9.99,monthly,0,Paid Search,Web,1,19.5,10,1,0,0,0.35,Germany,Android Phone,Basic,Young Adult,None,0,0,1
NFX002185,2024-06-09,2024-10-11,15.49,monthly,1,Direct,Web,1,29.4,20,3,0,0,0.38,US,Smart TV,Standard,Binge Watcher,None,0,0,0
NFX002186,2023-12-07,2023-12-18,15.49,monthly,1,Partner Bundle,iOS App,1,18.9,13,3,1,0,0.49,UK,iPhone,Standard,Family,None,0,0,0
NFX002187,2023-08-08,,229.99,annual,1,App Store,Web,1,26.0,12,3,1,0,0.15,US,Smart TV,Premium,Young Adult,None,0,0,1
NFX002188,2023-07-31,2024-04-19,9.99,monthly,1,TV Ad,Web,1,19.2,12,3,0,0,0.48,US,iPhone,Basic,Young Adult,None,0,0,0
NFX002189,2023-08-06,2023-08-25,15.49,monthly,1,TV Ad,iOS App,1,31.1,19,2,1,0,0.44,Mexico,Smart TV,Standard,Binge Watcher,None,1,1,0
NFX002190,2024-03-17,2024-04-04,15.49,monthly,1,Direct,Android App,1,5.7,3,3,0,0,0.49,Canada,Web Browser,Standard,Young Adult,None,0,0,0
NFX002191,2023-08-07,2024-12-25,15.49,monthly,1,Paid Social,Android App,1,24.4,16,3,0,0,0.37,Germany,Android Phone,Standard,Young Adult,None,0,0,0
NFX002192,2024-09-14,,6.99,monthly,1,Referral,Partner Landing Page,1,23.0,12,2,1,0,0.3,India,Android Phone,Mobile,Binge Watcher,Friend Invite,0,0,1
NFX002193,2023-11-10,2024-01-13,15.49,monthly,1,App Store,Web,0,35.4,18,4,0,0,0.28,US,Roku,Standard,Binge Watcher,None,0,0,0
NFX002194,2023-07-22,2023-10-03,15.49,monthly,1,Paid Social,Smart TV,1,4.4,3,3,0,0,0.29,US,Apple TV,Standard,Casual Viewer,None,1,1,0
NFX002195,2024-06-23,2024-08-19,6.99,monthly,1,Direct,iOS App,1,7.7,4,2,0,0,0.4,US,Smart TV,Mobile,Young Adult,None,0,0,0
NFX002196,2024-09-07,2025-01-01,9.99,monthly,1,Paid Search,Web,1,8.1,4,1,1,0,0.49,US,iPad,Basic,Value Seeker,None,0,0,0
NFX002197,2023-11-02,2024-06-21,15.49,monthly,1,Organic Search,Smart TV,1,14.0,7,3,0,0,0.52,UK,Android Phone,Standard,Young Adult,None,0,0,0
NFX002198,2024-03-10,2024-04-08,15.49,monthly,1,Paid Social,Smart TV,0,12.4,8,3,1,0,0.34,Mexico,Android Phone,Standard,Value Seeker,None,0,0,0
NFX002199,2023-11-04,2024-05-07,6.99,monthly,1,Paid Social,Android App,1,12.9,8,2,1,0,0.24,UK,Android Phone,Mobile,Young Adult,None,0,0,0
NFX002200,2023-06-22,2023-08-05,15.49,monthly,1,Direct,Partner Landing Page,1,5.1,2,2,0,0,0.5,US,Android Phone,Standard,Value Seeker,None,0,0,0
NFX002201,2024-10-31,2024-11-16,22.99,monthly,1,Referral,Web,0,16.2,7,2,0,0,0.33,Brazil,Smart TV,Premium,Casual Viewer,Friend Invite,0,0,0
NFX002202,2024-02-17,2024-04-19,15.49,monthly,1,Organic Search,Web,1,6.4,4,3,1,0,0.37,UK,Roku,Standard,Casual Viewer,None,0,0,0
NFX002203,2024-09-21,,15.49,monthly,1,App Store,Web,1,13.1,5,3,0,0,0.56,India,Android Phone,Standard,Value Seeker,None,0,0,1
NFX002204,2024-01-25,2024-02-03,15.49,monthly,1,Organic Search,Smart TV,1,10.5,9,4,1,1,0.44,India,Apple TV,Standard,Value Seeker,Friend Invite,0,0,0
NFX002205,2024-10-10,2025-01-14,6.99,monthly,1,Paid Search,iOS App,1,17.2,11,1,0,0,0.48,India,Smart TV,Mobile,Family,None,0,0,0
NFX002206,2023-05-29,,15.49,monthly,1,Paid Search,iOS App,0,30.9,14,3,1,0,0.38,Mexico,iPhone,Standard,Binge Watcher,None,0,0,1
NFX002207,2023-01-21,2023-02-17,22.99,monthly,1,Organic Search,Web,0,39.6,17,1,0,1,0.28,Brazil,iPad,Premium,Binge Watcher,None,0,0,0
NFX002208,2024-10-28,2024-12-16,15.49,monthly,1,Direct,Partner Landing Page,0,21.6,13,3,0,1,0.25,Germany,Smart TV,Standard,Family,None,0,0,0
NFX002209,2025-02-16,,15.49,monthly,1,App Store,Android App,1,14.0,8,2,0,0,0.34,Canada,Smart TV,Standard,Family,Friend Invite,0,0,1
NFX002210,2023-09-26,,69.99,annual,1,Partner Bundle,Web,1,0,1,1,0,0,0.31,India,Roku,Mobile,Value Seeker,None,0,0,1
NFX002211,2024-04-10,2024-06-11,15.49,monthly,1,Partner Bundle,Smart TV,0,15.6,7,3,0,0,0.3,US,Roku,Standard,Young Adult,None,0,0,0
NFX002212,2024-12-30,,15.49,monthly,1,Paid Search,Web,1,31.0,17,2,1,1,0.38,Canada,iPhone,Standard,Family,Family Share Prompt,1,1,1
NFX002213,2025-02-21,,15.49,monthly,1,TV Ad,Web,1,23.5,11,4,1,0,0.64,Germany,Roku,Standard,Young Adult,None,0,0,1
NFX002214,2023-12-17,,9.99,monthly,1,Referral,iOS App,1,4.3,3,1,0,0,0.43,Germany,Android Phone,Basic,Value Seeker,Family Share Prompt,0,0,1
NFX002215,2025-01-12,,15.49,monthly,0,Direct,Android App,1,21.1,14,2,0,0,0.54,Germany,Android Phone,Standard,Young Adult,None,0,0,1
NFX002216,2023-12-28,,229.99,annual,1,Referral,iOS App,1,28.2,20,3,0,0,0.33,UK,Android Phone,Premium,Family,Friend Invite,1,2,1
NFX002217,2024-01-06,2024-02-12,15.49,monthly,1,TV Ad,iOS App,1,9.4,7,4,1,0,0.41,Brazil,Android Tablet,Standard,Value Seeker,None,0,0,0
NFX002218,2024-07-01,2024-07-18,9.99,monthly,1,Partner Bundle,iOS App,1,10.9,6,2,1,0,0.32,Canada,iPad,Basic,Value Seeker,None,0,0,0
NFX002219,2024-04-18,2024-05-18,9.99,monthly,1,Direct,Web,1,20.2,9,2,0,0,0.53,US,Android Phone,Basic,Young Adult,None,0,0,0
NFX002220,2024-07-08,2024-10-28,6.99,monthly,0,TV Ad,Android App,0,14.1,11,1,1,0,0.42,US,iPhone,Mobile,Young Adult,None,0,0,0
NFX002221,2024-02-06,2024-03-16,15.49,monthly,1,Paid Search,iOS App,1,23.8,19,3,1,0,0.56,UK,Web Browser,Standard,Young Adult,None,0,0,0
NFX002222,2024-01-31,2024-06-04,9.99,monthly,1,Organic Search,Smart TV,1,12.8,6,2,0,0,0.31,US,iPhone,Basic,Family,None,0,0,0
NFX002223,2024-07-23,,69.99,annual,1,Partner Bundle,Web,0,11.2,9,2,0,0,0.38,Canada,iPhone,Mobile,Young Adult,None,0,0,1
NFX002224,2023-06-18,2023-12-11,9.99,monthly,1,Organic Search,Web,1,14.2,6,1,1,0,0.41,US,iPhone,Basic,Young Adult,None,0,0,0
NFX002225,2024-04-21,,15.49,monthly,0,TV Ad,Android App,1,15.5,9,2,0,0,0.42,Brazil,Smart TV,Standard,Young Adult,None,0,0,1
NFX002226,2023-01-22,2023-03-15,15.49,monthly,1,Partner Bundle,Android App,1,0,1,2,1,1,0.48,India,Smart TV,Standard,Casual Viewer,None,0,0,0
NFX002227,2023-08-06,2023-10-29,15.49,monthly,1,Organic Search,iOS App,1,18.8,11,3,0,0,0.34,UK,iPhone,Standard,Family,None,0,0,0
NFX002228,2023-05-23,,22.99,monthly,1,Paid Search,Web,1,25.5,19,3,0,1,0.36,Germany,iPhone,Premium,Family,None,0,0,1
NFX002229,2023-02-24,,22.99,monthly,1,Partner Bundle,Android App,1,13.3,10,1,1,0,0.5,US,Web Browser,Premium,Value Seeker,None,0,0,1
NFX002230,2024-11-28,,6.99,monthly,0,Partner Bundle,iOS App,1,13.9,6,3,0,0,0.38,UK,iPhone,Mobile,Young Adult,None,0,0,1
NFX002231,2023-05-12,2023-11-13,15.49,monthly,1,Organic Search,Web,0,13.7,8,2,0,0,0.28,Canada,Android Phone,Standard,Family,None,0,0,0
NFX002232,2023-11-15,2024-08-22,22.99,monthly,1,Paid Search,iOS App,1,25.4,13,1,0,0,0.35,US,iPad,Premium,Young Adult,None,0,0,0
NFX002233,2024-02-02,2024-02-24,15.49,monthly,0,TV Ad,Web,1,26.2,12,3,0,0,0.47,US,iPhone,Standard,Young Adult,None,0,0,0
NFX002234,2024-09-16,,9.99,monthly,1,Direct,Android App,1,3.0,2,2,0,0,0.44,India,Android Phone,Basic,Young Adult,None,0,0,1
NFX002235,2023-08-24,2024-06-23,6.99,monthly,1,Paid Social,Android App,0,10.4,7,2,0,0,0.24,Brazil,iPhone,Mobile,Value Seeker,None,0,0,0
NFX002236,2023-07-17,2024-01-04,6.99,monthly,1,Organic Search,Smart TV,0,21.6,15,2,1,0,0.42,UK,Android Phone,Mobile,Young Adult,None,0,0,0
NFX002237,2025-02-14,,15.49,monthly,1,Direct,Web,1,8.0,5,2,0,0,0.38,UK,Android Phone,Standard,Young Adult,None,0,0,1
NFX002238,2023-11-06,2024-03-13,15.49,monthly,1,App Store,Web,1,23.6,19,2,0,0,0.49,India,Smart TV,Standard,Young Adult,None,0,0,0
NFX002239,2023-07-11,2023-08-20,15.49,monthly,1,Paid Social,Web,1,10.4,4,1,0,0,0.52,India,Web Browser,Standard,Casual Viewer,None,0,0,0
NFX002240,2024-02-15,2024-12-16,6.99,monthly,1,Partner Bundle,Web,1,14.3,9,1,0,1,0.37,Brazil,Web Browser,Mobile,Family,None,0,0,0
NFX002241,2023-12-01,2024-01-07,15.49,monthly,1,Organic Search,Web,1,1.0,1,2,0,0,0.47,Brazil,iPad,Standard,Casual Viewer,None,0,0,0
NFX002242,2024-09-13,,22.99,monthly,1,Paid Social,Web,1,24.6,14,3,0,0,0.43,Mexico,Roku,Premium,Young Adult,Influencer Code,1,0,1
NFX002243,2023-04-20,2023-05-19,6.99,monthly,1,Partner Bundle,Web,0,3.9,2,1,0,0,0.16,India,Smart TV,Mobile,Young Adult,None,0,0,0
NFX002244,2024-07-27,2024-11-22,15.49,monthly,1,Direct,Android App,1,15.5,10,1,1,0,0.16,India,iPhone,Standard,Young Adult,None,1,1,0
NFX002245,2024-05-14,2024-08-31,15.49,monthly,1,App Store,Partner Landing Page,1,34.3,15,3,1,0,0.35,US,Android Tablet,Standard,Binge Watcher,None,0,0,0
NFX002246,2024-08-01,2024-09-13,15.49,monthly,1,Paid Social,iOS App,0,5.0,3,3,1,0,0.25,US,Apple TV,Standard,Casual Viewer,None,0,0,0
NFX002247,2024-07-10,2024-07-20,15.49,monthly,1,Organic Search,Smart TV,0,17.1,7,3,0,0,0.19,Germany,Roku,Standard,Family,None,0,0,0
NFX002248,2025-02-12,,15.49,monthly,1,Direct,Web,0,10.3,7,2,0,0,0.2,US,Web Browser,Standard,Young Adult,None,0,0,1
NFX002249,2024-12-14,,22.99,monthly,1,Organic Search,iOS App,1,27.8,14,4,0,0,0.37,India,iPad,Premium,Family,None,0,0,1
NFX002250,2024-08-20,,22.99,monthly,1,Organic Search,Smart TV,1,15.5,9,3,0,0,0.49,US,Smart TV,Premium,Young Adult,None,0,0,1
NFX002251,2024-05-31,2024-07-02,9.99,monthly,1,Paid Search,Smart TV,1,20.6,10,1,0,0,0.33,US,Android Tablet,Basic,Family,None,1,1,0
NFX002252,2025-01-06,,15.49,monthly,1,App Store,Android App,1,12.1,7,2,1,0,0.3,US,Roku,Standard,Value Seeker,None,0,0,1
NFX002253,2023-04-09,2023-06-25,69.99,annual,1,Paid Social,Smart TV,1,4.2,3,3,0,0,0.41,Mexico,iPhone,Mobile,Casual Viewer,None,0,0,0
NFX002254,2024-06-13,,22.99,monthly,1,Direct,Web,1,21.6,13,3,0,0,0.38,UK,iPhone,Premium,Casual Viewer,None,0,0,1
NFX002255,2023-11-26,2023-12-24,99.99,annual,1,Paid Search,Android App,0,5.6,3,2,0,0,0.31,India,Smart TV,Basic,Casual Viewer,None,0,0,0
NFX002256,2023-08-05,,15.49,monthly,1,Paid Search,Web,1,26.1,11,2,1,0,0.53,India,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX002257,2024-03-11,2024-09-29,15.49,monthly,1,Organic Search,Smart TV,1,5.0,2,4,0,0,0.39,Brazil,iPad,Standard,Young Adult,None,0,0,0
NFX002258,2024-11-21,,15.49,monthly,1,Organic Search,Android App,1,29.8,19,3,1,0,0.39,Brazil,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX002259,2023-12-19,2023-12-27,15.49,monthly,1,Paid Search,Web,1,16.1,8,3,0,1,0.34,Brazil,iPad,Standard,Family,None,0,0,0
NFX002260,2024-03-12,2024-12-05,9.99,monthly,1,Referral,Web,1,25.9,21,2,0,0,0.45,Mexico,iPad,Basic,Binge Watcher,Friend Invite,0,0,0
NFX002261,2024-09-28,,15.49,monthly,1,App Store,Web,1,21.4,10,3,0,0,0.32,US,Smart TV,Standard,Family,None,0,0,1
NFX002262,2024-06-19,2024-07-17,15.49,monthly,1,Organic Search,Web,1,14.7,10,1,0,0,0.31,US,Smart TV,Standard,Value Seeker,None,0,0,0
NFX002263,2024-11-14,,6.99,monthly,1,TV Ad,Smart TV,1,16.4,7,1,0,0,0.16,Germany,Smart TV,Mobile,Family,None,0,0,1
NFX002264,2024-03-25,2024-12-03,9.99,monthly,1,Organic Search,Web,1,5.9,3,1,0,0,0.41,India,Smart TV,Basic,Value Seeker,None,0,0,0
NFX002265,2024-06-23,2024-08-07,9.99,monthly,1,TV Ad,Android App,1,6.8,3,2,0,0,0.4,Canada,Web Browser,Basic,Value Seeker,None,0,0,0
NFX002266,2023-03-08,2023-09-19,15.49,monthly,1,Organic Search,Web,0,7.9,3,2,0,0,0.22,Canada,Smart TV,Standard,Casual Viewer,None,0,0,0
NFX002267,2023-04-07,2023-07-15,15.49,monthly,1,TV Ad,Web,1,22.4,14,4,1,1,0.42,US,iPhone,Standard,Family,None,0,0,0
NFX002268,2024-01-14,2024-08-02,9.99,monthly,1,Referral,Web,0,2.2,1,1,0,0,0.35,Brazil,Android Phone,Basic,Casual Viewer,Friend Invite,0,0,0
NFX002269,2023-07-25,2023-10-04,9.99,monthly,1,Organic Search,Android App,1,19.1,9,2,0,1,0.4,US,iPhone,Basic,Family,None,0,0,0
NFX002270,2025-02-04,,9.99,monthly,1,Paid Search,Partner Landing Page,1,15.8,7,2,1,0,0.43,US,Android Phone,Basic,Value Seeker,None,0,0,1
NFX002271,2025-01-14,,15.49,monthly,1,Paid Social,Web,1,8.1,4,1,1,1,0.46,Germany,iPad,Standard,Casual Viewer,None,0,0,1
NFX002272,2024-04-26,,15.49,monthly,1,Organic Search,Web,1,27.8,12,5,0,1,0.34,US,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX002273,2024-04-29,2024-06-27,15.49,monthly,1,Paid Search,Android App,0,15.8,9,2,0,0,0.22,US,iPhone,Standard,Young Adult,None,0,0,0
NFX002274,2023-08-03,2023-10-29,15.49,monthly,1,TV Ad,Android App,1,35.5,15,3,0,1,0.25,US,Roku,Standard,Binge Watcher,None,0,0,0
NFX002275,2024-10-06,2025-02-22,15.49,monthly,1,Paid Search,iOS App,1,17.5,10,4,0,0,0.43,US,Android Phone,Standard,Family,None,0,0,0
NFX002276,2024-02-11,2024-11-03,6.99,monthly,1,Email Re-engagement,iOS App,1,3.7,3,2,1,1,0.46,Brazil,Smart TV,Mobile,Young Adult,None,0,0,0
NFX002277,2023-04-14,2025-02-10,6.99,monthly,1,Referral,Web,0,21.4,9,2,0,0,0.34,Brazil,Android Phone,Mobile,Binge Watcher,Friend Invite,0,0,0
NFX002278,2025-02-17,,22.99,monthly,1,Organic Search,Web,1,18.9,12,3,1,0,0.43,Brazil,Smart TV,Premium,Family,None,1,0,1
NFX002279,2024-09-10,,9.99,monthly,1,Organic Search,Android App,1,26.0,18,2,0,0,0.34,US,Smart TV,Basic,Binge Watcher,None,0,0,1
NFX002280,2024-12-14,2024-12-30,6.99,monthly,1,App Store,Web,1,16.8,9,1,0,1,0.49,UK,Android Phone,Mobile,Binge Watcher,None,0,0,0
NFX002281,2023-02-25,2023-10-06,15.49,monthly,1,Paid Search,Smart TV,0,23.2,11,3,0,1,0.33,US,iPhone,Standard,Family,None,0,0,0
NFX002282,2024-04-26,,9.99,monthly,1,Referral,Smart TV,1,10.8,8,2,1,0,0.47,US,Smart TV,Basic,Casual Viewer,Friend Invite,0,0,1
NFX002283,2023-07-21,2024-02-05,99.99,annual,1,App Store,Smart TV,1,7.1,3,1,0,1,0.41,US,iPhone,Basic,Young Adult,None,0,0,0
NFX002284,2023-06-14,2024-05-18,15.49,monthly,1,Organic Search,Partner Landing Page,1,11.4,5,4,0,0,0.33,US,Android Phone,Standard,Value Seeker,None,0,0,0
NFX002285,2023-07-13,2023-07-20,9.99,monthly,1,Organic Search,Partner Landing Page,0,26.4,15,3,0,0,0.32,US,Android Phone,Basic,Binge Watcher,None,0,0,0
NFX002286,2023-09-06,,15.49,monthly,1,Referral,iOS App,1,17.4,8,2,0,0,0.43,Brazil,Android Phone,Standard,Family,Friend Invite,1,1,1
NFX002287,2023-03-13,2024-01-09,15.49,monthly,1,App Store,iOS App,1,17.9,9,2,0,0,0.35,US,Apple TV,Standard,Young Adult,None,0,0,0
NFX002288,2024-11-11,,6.99,monthly,1,Partner Bundle,iOS App,1,24.4,11,1,0,0,0.35,Mexico,Web Browser,Mobile,Binge Watcher,None,0,0,1
NFX002289,2024-01-12,2024-03-04,9.99,monthly,1,Paid Search,Web,0,23.7,10,1,0,0,0.3,India,Web Browser,Basic,Young Adult,None,0,0,0
NFX002290,2023-10-23,,6.99,monthly,1,Partner Bundle,Web,1,24.0,14,4,1,1,0.54,US,Smart TV,Mobile,Binge Watcher,None,0,0,1
NFX002291,2023-08-01,2023-08-25,9.99,monthly,1,Paid Search,Web,0,7.2,3,2,0,0,0.2,Germany,Smart TV,Basic,Value Seeker,None,0,0,0
NFX002292,2024-01-08,2024-11-17,9.99,monthly,1,Organic Search,Smart TV,1,25.0,15,1,0,0,0.54,Canada,Smart TV,Basic,Family,None,1,3,0
NFX002293,2023-03-23,,9.99,monthly,1,Referral,Android App,1,9.8,7,1,1,0,0.37,Brazil,iPhone,Basic,Young Adult,Friend Invite,1,0,1
NFX002294,2024-11-04,2024-12-13,15.49,monthly,1,Direct,Android App,1,36.9,19,3,0,1,0.57,UK,Smart TV,Standard,Binge Watcher,None,0,0,0
NFX002295,2023-02-11,2023-06-25,15.49,monthly,1,Referral,Web,1,12.5,10,2,0,0,0.25,Mexico,iPhone,Standard,Family,Friend Invite,0,0,0
NFX002296,2023-08-22,2024-07-01,6.99,monthly,1,Paid Search,Web,1,10.1,8,2,1,0,0.3,Canada,Smart TV,Mobile,Casual Viewer,None,0,0,0
NFX002297,2023-06-28,2023-07-08,15.49,monthly,1,Email Re-engagement,iOS App,1,17.3,9,3,0,0,0.45,US,Android Phone,Standard,Family,None,0,0,0
NFX002298,2023-07-24,2023-08-20,9.99,monthly,1,App Store,Web,0,16.7,8,2,0,0,0.33,US,iPad,Basic,Value Seeker,None,1,1,0
NFX002299,2025-02-23,,69.99,annual,1,Direct,Android App,1,32.2,13,2,0,0,0.42,Canada,iPhone,Mobile,Binge Watcher,None,0,0,1
NFX002300,2023-06-18,,22.99,monthly,1,Partner Bundle,Smart TV,1,17.9,10,4,0,0,0.32,UK,Smart TV,Premium,Value Seeker,None,0,0,1
NFX002301,2023-09-29,2023-11-05,15.49,monthly,1,TV Ad,Web,0,14.6,9,3,0,1,0.35,US,iPhone,Standard,Family,None,0,0,0
NFX002302,2024-10-17,,9.99,monthly,1,Referral,Android App,1,16.0,8,1,1,1,0.45,UK,Roku,Basic,Young Adult,Friend Invite,0,0,1
NFX002303,2024-05-30,,22.99,monthly,1,TV Ad,Web,1,31.0,22,2,1,0,0.56,Canada,Smart TV,Premium,Binge Watcher,None,0,0,1
NFX002304,2023-06-04,2023-07-28,15.49,monthly,1,App Store,Partner Landing Page,0,21.0,9,2,1,0,0.33,Brazil,Smart TV,Standard,Young Adult,None,0,0,0
NFX002305,2023-01-28,,15.49,monthly,1,Referral,Web,1,8.5,6,3,0,0,0.45,India,Web Browser,Standard,Family,Friend Invite,0,0,1
NFX002306,2024-03-14,,6.99,monthly,1,Organic Search,Android App,1,21.0,11,3,1,1,0.46,Canada,Android Tablet,Mobile,Binge Watcher,None,0,0,1
NFX002307,2023-12-26,2024-01-10,9.99,monthly,1,Direct,Partner Landing Page,1,14.0,11,2,1,1,0.48,Germany,Web Browser,Basic,Value Seeker,None,0,0,0
NFX002308,2024-02-13,,22.99,monthly,1,Organic Search,Web,1,38.1,25,3,0,0,0.42,India,iPhone,Premium,Binge Watcher,None,0,0,1
NFX002309,2023-05-02,2023-10-18,15.49,monthly,1,Referral,iOS App,1,19.5,8,2,0,0,0.33,US,iPhone,Standard,Family,Friend Invite,0,0,0
NFX002310,2025-01-03,,22.99,monthly,1,App Store,Android App,1,12.7,6,3,0,0,0.34,Canada,Web Browser,Premium,Young Adult,None,0,0,1
NFX002311,2023-09-12,,15.49,monthly,1,Paid Social,Android App,1,10.3,5,2,1,0,0.45,Mexico,Android Phone,Standard,Family,None,0,0,1
NFX002312,2024-05-29,,15.49,monthly,1,Organic Search,Web,1,10.4,5,1,1,0,0.38,Mexico,Roku,Standard,Value Seeker,None,0,0,1
NFX002313,2023-09-24,,15.49,monthly,1,Paid Social,Smart TV,1,12.1,9,2,0,0,0.32,US,Android Phone,Standard,Value Seeker,Friend Invite,1,0,1
NFX002314,2023-02-08,,15.49,monthly,1,Organic Search,Web,1,18.4,8,2,0,0,0.29,Brazil,Android Phone,Standard,Young Adult,None,0,0,1
NFX002315,2024-08-12,,9.99,monthly,1,Email Re-engagement,Smart TV,1,11.0,6,2,1,0,0.4,India,iPad,Basic,Value Seeker,None,0,0,1
NFX002316,2024-03-27,,22.99,monthly,1,Email Re-engagement,Web,1,22.2,12,2,1,0,0.51,India,iPhone,Premium,Young Adult,None,0,0,1
NFX002317,2023-01-17,2024-09-21,15.49,monthly,1,Organic Search,Web,1,21.7,17,2,0,0,0.56,India,Smart TV,Standard,Family,None,0,0,0
NFX002318,2024-09-15,,22.99,monthly,1,Paid Search,Web,1,22.4,14,2,0,0,0.23,Canada,Web Browser,Premium,Value Seeker,None,0,0,1
